timestamp,gesture,duration
147.114,jump,0.3
147.41400000000002,walk,1.1169999999999902
148.531,punch,0.3
148.83100000000002,walk,0.4609999999999843
149.292,punch,0.3
149.592,walk,0.47999999999998977
150.072,punch,0.3
150.372,walk,0.7009999999999934
151.073,punch,0.3
151.37300000000002,walk,0.5609999999999786
151.934,punch,0.3
152.234,walk,0.6209999999999809
152.855,punch,0.3
153.155,walk,0.6810000000000116
153.836,punch,0.3
154.13600000000002,walk,0.7399999999999807
154.876,turn,0.5
155.376,walk,0.40099999999998204
155.777,walk,1.0
156.777,walk,0.0010000000000047748
156.778,jump,0.3
157.078,walk,0.7810000000000059
157.859,jump,0.3
158.15900000000002,walk,0.5409999999999684
158.7,punch,0.3
159.0,walk,0.5200000000000102
159.52,punch,0.3
159.82000000000002,walk,1.261999999999972
161.082,punch,0.3
161.382,walk,0.6009999999999991
161.983,punch,0.3
162.28300000000002,walk,0.5599999999999739
162.843,punch,0.3
163.143,walk,0.6810000000000116
163.824,punch,0.3
164.12400000000002,walk,1.1409999999999627
165.265,walk,1.0
166.265,walk,1.2220000000000084
167.487,punch,0.3
167.787,walk,0.4609999999999843
168.248,punch,0.3
168.548,walk,0.4410000000000025
168.989,punch,0.3
169.28900000000002,walk,1.5809999999999889
170.87,turn,0.5
171.37,walk,0.9819999999999993
172.352,turn,0.5
172.852,walk,0.3400000000000034
173.192,walk,1.0
174.192,walk,2.1629999999999825
176.355,turn,0.5
176.855,walk,0.3410000000000082
177.196,punch,0.3
177.496,walk,1.5279999999999916
179.024,jump,0.3
179.324,walk,0.9019999999999868
180.226,punch,0.3
180.526,walk,0.5209999999999866
181.047,punch,0.3
181.347,walk,0.5809999999999889
181.928,punch,0.3
182.228,walk,0.6020000000000039
182.83,turn,0.5
183.33,walk,0.8419999999999845
184.172,turn,0.5
184.672,walk,0.5409999999999968
185.213,walk,1.0
186.213,walk,0.34200000000001296
186.555,turn,0.5
187.055,walk,2.906000000000006
189.961,punch,0.3
190.26100000000002,walk,1.3619999999999663
191.623,jump,0.3
191.923,walk,2.26400000000001
194.187,turn,0.5
194.687,walk,0.6019999999999754
195.289,punch,0.3
195.589,walk,0.5409999999999968
196.13,punch,0.3
196.43,walk,0.6009999999999991
197.031,turn,0.5
197.531,walk,0.36199999999999477
197.893,punch,0.3
198.193,walk,0.48099999999999454
198.674,punch,0.3
198.97400000000002,walk,0.42099999999999227
199.395,jump,0.3
199.69500000000002,walk,0.6209999999999809
200.316,turn,0.5
200.816,walk,0.1810000000000116
200.997,punch,0.3
201.29700000000003,walk,0.4219999999999686
201.719,punch,0.3
202.019,walk,0.6009999999999991
202.62,turn,0.5
203.12,walk,3.5120000000000005
206.632,rest,2.0
207.373,stop,2.0
209.116,idle,2.0
211.116,walk,0.16399999999998727
211.28,idle,2.0
213.28,walk,0.40399999999999636
213.684,turn,0.5
214.184,walk,0.08099999999998886
214.265,walk,1.0
214.585,walk,1.0
215.066,turn,0.5
215.507,walk,1.0
215.848,walk,1.0
216.848,walk,0.04099999999999682
216.889,turn,0.5
217.389,walk,0.3019999999999925
217.691,walk,1.0
218.691,walk,0.8629999999999995
219.554,turn,0.5
220.054,walk,0.7620000000000005
220.816,walk,1.0
221.197,turn,0.5
221.697,walk,0.32099999999999795
222.018,punch,0.3
222.318,walk,0.18099999999998317
222.499,punch,0.3
222.799,walk,0.6209999999999809
223.42,turn,0.5
223.92,walk,0.4620000000000175
224.382,punch,0.3
224.68200000000002,walk,0.24099999999998545
224.923,punch,0.3
225.223,walk,0.40099999999998204
225.624,turn,0.5
226.124,walk,0.04099999999999682
226.165,idle,2.0
226.586,punch,0.3
226.88600000000002,walk,0.22099999999997522
227.107,punch,0.3
227.407,walk,0.22099999999997522
227.628,jump,0.3
227.928,walk,0.32099999999999795
228.249,turn,0.5
228.749,walk,0.2009999999999934
228.95,idle,2.0
229.471,punch,0.3
229.77100000000002,walk,0.2809999999999775
230.052,punch,0.3
230.352,walk,0.22100000000000364
230.573,jump,0.3
230.87300000000002,walk,0.34099999999997976
231.214,turn,0.5
231.714,walk,0.10099999999999909
231.815,walk,1.0
232.815,walk,17.763000000000005
250.578,rest,2.0
251.7,idle,2.0
253.7,walk,6.895000000000039
260.595,walk,1.0
261.595,walk,1.8239999999999554
263.419,turn,0.5
263.919,walk,0.32200000000000273
264.241,walk,1.0
265.241,walk,3.38900000000001
268.63,walk,1.0
269.131,noise,1.0
269.912,noise,1.0
270.912,walk,0.8629999999999995
271.775,noise,1.0
272.775,walk,0.2820000000000391
273.057,noise,1.0
274.057,walk,1.5639999999999645
275.621,turn,0.5
276.121,walk,0.46100000000001273
276.582,walk,1.0
277.582,walk,0.06200000000001182
277.644,walk,1.0
278.644,walk,1.163000000000011
279.807,turn,0.5
280.307,walk,1.0819999999999936
281.389,jump,0.3
281.689,walk,0.3809999999999718
282.07,punch,0.3
282.37,walk,0.32099999999996953
282.691,punch,0.3
282.991,walk,0.42099999999999227
283.412,jump,0.3
283.712,walk,0.4420000000000073
284.154,punch,0.3
284.454,walk,0.12000000000000455
284.574,punch,0.3
284.874,walk,0.10099999999999909
284.975,punch,0.3
285.27500000000003,walk,0.4609999999999559
285.736,jump,0.3
286.036,walk,0.3809999999999718
286.417,punch,0.3
286.717,walk,0.14100000000001955
286.858,punch,0.3
287.158,walk,0.12000000000000455
287.278,punch,0.3
287.57800000000003,walk,0.5819999999999936
288.16,turn,0.5
288.66,walk,2.6850000000000023
291.345,noise,1.0
292.345,walk,0.8619999999999663
293.207,noise,1.0
294.207,walk,1.4440000000000168
295.651,noise,1.0
296.651,walk,3.718999999999994
300.37,noise,1.0
301.37,walk,0.7230000000000132
302.093,noise,1.0
303.093,walk,1.3239999999999554
304.417,noise,1.0
305.417,walk,4.249000000000024
309.666,noise,1.0
310.666,walk,5.372000000000014
316.038,noise,1.0
317.038,walk,2.646000000000015
319.684,noise,1.0
320.684,walk,2.0249999999999773
322.709,turn,0.5
323.209,walk,0.7230000000000132
323.932,walk,1.0
324.052,walk,1.0
325.052,walk,4.310999999999979
329.363,turn,0.5
329.863,walk,0.021000000000015007
329.884,walk,1.0
330.144,walk,1.0
331.144,walk,1.22199999999998
332.366,punch,0.3
332.666,walk,0.42099999999999227
333.087,punch,0.3
333.387,walk,0.8809999999999718
334.268,jump,0.3
334.568,walk,0.2410000000000423
334.809,jump,0.3
335.10900000000004,walk,0.28099999999994907
335.39,jump,0.3
335.69,walk,0.5
336.19,punch,0.3
336.49,walk,0.1409999999999627
336.631,punch,0.3
336.931,walk,0.5610000000000355
337.492,walk,1.0
338.492,walk,3.365000000000009
341.857,walk,1.0
342.857,walk,0.6609999999999445
343.518,walk,1.0
344.518,walk,1.143000000000029
345.661,punch,0.3
345.961,walk,0.2599999999999909
346.221,punch,0.3
346.521,walk,0.26099999999996726
346.782,punch,0.3
347.082,walk,0.24099999999998545
347.323,punch,0.3
347.623,walk,3.4840000000000373
351.107,jump,0.3
351.40700000000004,walk,0.5209999999999582
351.928,punch,0.3
352.228,walk,0.21999999999997044
352.448,punch,0.3
352.748,walk,1.6620000000000346
354.41,noise,1.0
355.41,walk,0.34199999999998454
355.752,noise,1.0
356.752,walk,1.3419999999999845
358.094,noise,1.0
359.094,walk,1.893000000000029
360.987,turn,0.5
361.487,walk,0.1209999999999809
361.608,noise,1.0
362.509,walk,1.0
362.83,walk,1.0
363.83,walk,2.6650000000000205
366.495,turn,0.5
366.995,walk,3.146000000000015
370.141,turn,0.5
370.641,walk,1.58299999999997
372.224,jump,0.3
372.524,walk,0.8020000000000209
373.326,punch,0.3
373.62600000000003,walk,0.26099999999996726
373.887,punch,0.3
374.187,walk,0.2599999999999909
374.447,jump,0.3
374.747,walk,1.0419999999999732
375.789,turn,0.5
376.289,walk,0.5219999999999914
376.811,jump,0.3
377.111,walk,0.3009999999999877
377.412,turn,0.5
377.912,walk,0.5820000000000505
378.494,walk,1.0
378.854,jump,0.3
379.154,walk,0.3009999999999877
379.455,turn,0.5
379.955,walk,0.6220000000000141
380.577,walk,1.0
380.997,walk,1.0
381.538,walk,1.0
382.538,walk,0.4420000000000073
382.98,walk,1.0
383.541,jump,0.3
383.841,walk,11.723000000000013
395.564,walk,1.0
396.426,walk,1.0
397.426,walk,0.2820000000000391
397.708,walk,1.0
398.708,walk,0.16199999999997772
398.87,walk,1.0
399.87,walk,0.5430000000000064
400.413,walk,1.0
401.413,walk,1.0849999999999795
402.498,walk,1.0
403.498,walk,0.02199999999999136
403.52,walk,1.0
404.52,walk,0.24200000000001864
404.762,walk,1.0
405.762,walk,0.18200000000001637
405.944,walk,1.0
406.944,walk,0.8839999999999577
407.828,walk,1.0
408.828,walk,0.24200000000001864
409.07,walk,1.0
410.07,walk,1.4449999999999932
411.515,walk,1.0
412.397,walk,1.0
413.299,walk,1.0
413.8,walk,1.0
414.401,walk,1.0
415.401,walk,3.7210000000000036
419.122,turn,0.5
419.622,walk,0.01999999999998181
419.642,jump,0.3
419.942,walk,0.26099999999996726
420.203,punch,0.3
420.503,walk,0.9010000000000105
421.404,jump,0.3
421.704,walk,0.36099999999999
422.065,punch,0.3
422.365,walk,0.521000000000015
422.886,turn,0.5
423.266,walk,1.0
423.646,walk,1.0
424.487,turn,0.5
424.987,walk,0.3009999999999877
425.288,walk,1.0
425.868,walk,1.0
426.509,walk,1.0
427.509,walk,0.6209999999999809
428.13,walk,1.0
429.13,walk,0.9820000000000277
430.112,jump,0.3
430.41200000000003,walk,0.5609999999999786
430.973,walk,1.0
431.333,jump,0.3
431.63300000000004,walk,1.4019999999999868
433.035,walk,1.0
433.155,walk,1.0
434.155,walk,0.3410000000000082
434.496,walk,1.0
435.496,walk,0.46200000000004593
435.958,walk,1.0
436.739,turn,0.5
437.239,walk,0.160000000000025
437.399,jump,0.3
437.699,walk,0.3809999999999718
438.08,jump,0.3
438.38,walk,0.9610000000000127
439.341,walk,1.0
440.341,walk,0.40100000000001046
440.742,jump,0.3
440.943,punch,0.3
441.243,walk,1.281000000000006
442.524,punch,0.3
442.824,walk,0.24099999999998545
443.065,punch,0.3
443.365,walk,0.19999999999998863
443.565,punch,0.3
443.865,walk,1.6019999999999754
445.467,walk,1.0
446.047,walk,1.0
446.448,turn,0.5
446.948,walk,1.8900000000000432
448.838,turn,0.5
449.338,walk,0.6409999999999627
449.979,turn,0.5
450.479,walk,0.7220000000000368
451.201,idle,2.0
453.201,walk,1.6850000000000023
454.886,turn,0.5
455.386,walk,0.9609999999999559
456.347,turn,0.5
456.847,walk,1.242999999999995
458.09,punch,0.3
458.39,walk,0.28000000000002956
458.67,punch,0.3
458.97,walk,0.3809999999999718
459.351,punch,0.3
459.651,walk,0.7609999999999673
460.412,turn,0.5
460.912,walk,0.6820000000000164
461.594,punch,0.3
461.894,walk,0.32099999999996953
462.215,punch,0.3
462.515,walk,0.6210000000000377
463.136,jump,0.3
463.43600000000004,walk,1.2819999999999823
464.718,turn,0.5
465.218,walk,0.5009999999999764
465.719,walk,1.0
466.019,walk,1.0
467.019,walk,4.1270000000000095
471.146,punch,0.3
471.446,walk,0.19999999999998863
471.646,punch,0.3
471.946,walk,0.2209999999999468
472.167,punch,0.3
472.467,walk,0.6610000000000014
473.128,turn,0.5
473.628,walk,0.54200000000003
474.17,jump,0.3
474.47,walk,1.2620000000000005
475.732,punch,0.3
476.03200000000004,walk,2.4559999999999604
478.488,punch,0.3
478.788,walk,0.42099999999999227
479.209,punch,0.3
479.509,walk,0.40100000000001046
479.91,turn,0.5
480.41,walk,1.6239999999999668
482.034,walk,1.0
482.535,walk,1.0
483.535,walk,0.8229999999999791
484.358,walk,1.0
484.819,walk,1.0
485.819,walk,0.7829999999999586
486.602,walk,1.0
487.602,walk,0.021000000000015007
487.623,walk,1.0
487.744,walk,1.0
488.725,walk,1.0
489.246,punch,0.3
489.546,walk,0.14100000000001955
489.687,punch,0.3
489.987,walk,0.3809999999999718
490.368,punch,0.3
490.668,walk,0.5620000000000118
491.23,turn,0.5
491.69,jump,0.3
491.99,walk,0.4219999999999686
492.412,punch,0.3
492.712,walk,0.22000000000002728
492.932,punch,0.3
493.232,walk,0.34199999999998454
493.574,punch,0.3
493.874,walk,0.5009999999999764
494.375,punch,0.3
494.675,walk,1.58299999999997
496.258,noise,1.0
497.258,walk,0.8629999999999995
498.121,turn,0.5
498.621,walk,0.5620000000000118
499.183,walk,1.0
499.744,walk,1.0
500.365,walk,1.0
500.766,idle,2.0
502.766,walk,1.0849999999999795
503.851,noise,1.0
504.851,walk,2.223000000000013
507.074,noise,1.0
508.074,walk,0.8019999999999641
508.876,turn,0.5
509.376,walk,0.9620000000000459
510.338,walk,1.0
510.858,walk,1.0
511.858,walk,1.742999999999995
513.601,turn,0.5
514.101,walk,0.6609999999999445
514.762,walk,1.0
515.183,walk,1.0
516.183,walk,1.6230000000000473
517.806,turn,0.5
518.306,walk,0.7210000000000036
519.027,walk,1.0
519.587,walk,1.0
520.587,walk,2.7240000000000464
523.311,turn,0.5
523.811,walk,0.44099999999991724
524.252,punch,0.3
524.5519999999999,walk,0.8820000000000618
525.434,punch,0.3
525.7339999999999,walk,0.38000000000010914
526.114,turn,0.5
526.614,walk,0.1409999999999627
526.755,walk,1.0
527.656,turn,0.5
528.156,walk,0.4010000000000673
528.557,punch,0.3
528.857,walk,0.18100000000004002
529.038,punch,0.3
529.338,walk,0.13999999999998636
529.478,turn,0.5
529.978,walk,0.8210000000000264
530.799,punch,0.3
531.0989999999999,walk,0.24100000000009913
531.34,punch,0.3
531.64,walk,0.10099999999999909
531.741,turn,0.5
532.241,walk,1.4279999999999973
533.669,jump,0.3
533.9689999999999,walk,0.3410000000000082
534.31,jump,0.3
534.6099999999999,walk,0.3400000000001455
534.95,jump,0.3
535.25,walk,1.3220000000000027
536.572,turn,0.5
537.072,walk,0.8410000000000082
537.913,punch,0.3
538.213,walk,0.3000000000000682
538.513,punch,0.3
538.813,walk,0.46100000000001273
539.274,punch,0.3
539.574,walk,0.6210000000000946
540.195,turn,0.5
540.695,walk,3.102999999999952
543.798,walk,1.0
543.918,walk,1.0
544.038,walk,1.0
544.218,walk,1.0
544.679,punch,0.3
544.9789999999999,walk,1.5210000000000719
546.5,punch,0.3
546.68,punch,0.3
546.9799999999999,walk,4.44500000000005
551.425,walk,1.0
551.545,turn,0.5
552.045,walk,0.16000000000008185
552.205,walk,1.0
552.846,turn,0.5
553.346,walk,0.8210000000000264
554.167,turn,0.5
554.667,walk,0.8410000000000082
555.508,walk,1.0
556.069,walk,1.0
557.069,walk,0.3810000000000855
557.45,walk,1.0
557.57,turn,0.5
558.07,walk,0.54099999999994
558.611,walk,1.0
559.111,walk,1.0
559.732,jump,0.3
560.0319999999999,walk,0.38000000000010914
560.412,punch,0.3
560.712,walk,0.28100000000006276
560.993,punch,0.3
561.293,walk,0.8010000000000446
562.094,punch,0.3
562.394,walk,0.15999999999996817
562.554,punch,0.3
562.8539999999999,walk,5.106000000000108
567.96,noise,1.0
568.96,walk,4.828999999999951
573.789,noise,1.0
574.789,walk,2.3450000000000273
577.134,turn,0.5
577.634,walk,0.7419999999999618
578.376,punch,0.3
578.6759999999999,walk,0.6210000000000946
579.297,turn,0.5
579.797,walk,0.46100000000001273
580.258,idle,2.0
582.021,walk,1.0
583.021,walk,3.146000000000072
586.167,turn,0.5
586.667,walk,7.228999999999928
593.896,turn,0.5
594.396,walk,0.7940000000000964
595.19,walk,1.0
596.19,walk,0.27299999999991087
596.463,punch,0.3
596.7629999999999,walk,1.6010000000001128
598.364,idle,2.0
600.364,walk,0.27299999999991087
