timestamp,gesture,duration
186.918,walk,0.7019999999999982
187.62,walk,1.0
187.94,walk,1.0
188.881,walk,1.0
189.622,walk,1.0
190.583,walk,1.0
191.583,walk,3.3540000000000134
194.937,turn,0.5
195.437,walk,0.44299999999998363
195.88,walk,1.0
196.88,walk,0.0630000000000166
196.943,walk,1.0
197.943,walk,0.2039999999999793
198.147,walk,1.0
199.147,walk,0.26300000000000523
199.41,walk,1.0
200.253,turn,0.5
200.753,walk,0.34300000000001774
201.096,jump,0.3
201.39600000000002,walk,0.7629999999999768
202.159,jump,0.3
202.459,walk,0.4619999999999891
202.921,punch,0.3
203.221,walk,0.26200000000000045
203.483,punch,0.3
203.78300000000002,walk,0.34199999999998454
204.125,punch,0.3
204.425,walk,5.453999999999979
